lon,lat,dist_shore_km,Water_land
-122.8333,31.8333,329.988,Fully in water
-122.9167,31.8333,335.295,Fully in water
-122.8333,31.75,336.932,Fully in water
-122.9167,31.75,342.137,Fully in water
-122.8333,31.6667,343.984,Fully in water
-122.9167,31.6667,349.088,Fully in water
-122.8333,31.5833,351.137,Fully in water
-122.9167,31.5833,356.144,Fully in water
-122.8333,31.5,358.386,Fully in water
-122.8333,31.4167,365.724,Fully in water
-122.9167,31.4167,370.542,Fully in water
-122.8333,31.3333,373.147,Fully in water
-122.9167,31.3333,377.874,Fully in water
-122.8333,31.25,379.087,Fully in water
-122.9167,31.25,385.289,Fully in water
-122.8333,31.1667,384.664,Fully in water
-122.9167,31.1667,390.98,Fully in water
-122.8333,31.0833,390.381,Fully in water
-122.9167,31.0833,396.611,Fully in water
-122.8333,31,396.23,Fully in water
-122.9167,31,402.375,Fully in water
-122.75,37.9167,1.329,Shore - partially on Land
-122.75,37.8333,7.736,Fully in water
-122.75,37.75,16.473,Fully in water
-122.75,37.6667,21.667,Fully in water
-122.75,37.5833,20.153,Fully in water
-122.75,37.5,20.572,Fully in water
-122.75,37.4167,23.52,Fully in water
-122.75,37.3333,28.285,Fully in water
-122.75,37.25,29.092,Fully in water
-122.75,37.1667,30.316,Fully in water
-122.75,37.0833,32.958,Fully in water
-122.75,37,37.292,Fully in water
-122.75,36.9167,42.829,Fully in water
-122.75,36.8333,48.184,Fully in water
-122.75,36.75,54.566,Fully in water
-122.75,36.6667,61.342,Fully in water
-122.75,36.5833,67.715,Fully in water
-122.75,36.5,69.489,Fully in water
-122.75,36.4167,71.3,Fully in water
-122.75,36.3333,74.153,Fully in water
-122.75,36.25,76.21,Fully in water
-122.75,36.1667,77.568,Fully in water
-122.75,36.0833,79.976,Fully in water
-122.75,36,83.345,Fully in water
-122.75,35.9167,87.549,Fully in water
-122.75,35.8333,92.476,Fully in water
-122.75,35.75,98.03,Fully in water
-122.75,35.6667,104.109,Fully in water
-122.75,35.5833,110.628,Fully in water
-122.75,35.5,117.05,Fully in water
-122.75,35.4167,123.803,Fully in water
-122.75,35.3333,130.846,Fully in water
-122.75,35.25,136.271,Fully in water
-122.75,35.1667,141.335,Fully in water
-122.75,35.0833,146.783,Fully in water
-122.75,35,152.199,Fully in water
-122.75,34.9167,156.947,Fully in water
-122.75,34.8333,162.084,Fully in water
-122.75,34.75,167.569,Fully in water
-122.75,34.6667,173.374,Fully in water
-122.75,34.5833,179.467,Fully in water
-122.75,34.5,185.82,Fully in water
-122.75,34.4167,192.408,Fully in water
-122.75,34.3333,194.611,Fully in water
-122.75,34.25,196.2,Fully in water
-122.75,34.1667,198.208,Fully in water
-122.75,34.0833,200.622,Fully in water
-122.75,34,203.427,Fully in water
-122.75,33.9167,206.608,Fully in water
-122.75,33.8333,210.147,Fully in water
-122.75,33.75,214.025,Fully in water
-122.75,33.6667,216.405,Fully in water
-122.75,33.5833,218.415,Fully in water
-122.75,33.5,220.794,Fully in water
-122.75,33.4167,223.529,Fully in water
-122.75,33.3333,226.609,Fully in water
-122.75,33.25,230.019,Fully in water
-122.75,33.1667,233.745,Fully in water
-122.75,33.0833,237.772,Fully in water
-122.75,33,242.084,Fully in water
-122.75,32.9167,246.668,Fully in water
-122.75,32.8333,251.507,Fully in water
-122.75,32.75,256.587,Fully in water
-122.75,32.6667,261.892,Fully in water
-122.75,32.5833,267.411,Fully in water
-122.75,32.5,273.132,Fully in water
-122.75,32.4167,279.041,Fully in water
-122.75,32.3333,285.126,Fully in water
-122.75,32.25,291.378,Fully in water
-122.75,32.1667,297.785,Fully in water
-122.75,32.0833,304.338,Fully in water
-122.75,32,311.027,Fully in water
-122.75,31.9167,317.844,Fully in water
-122.75,31.8333,324.78,Fully in water
-122.75,31.75,331.829,Fully in water
-122.75,31.6667,338.982,Fully in water
-122.75,31.5833,346.234,Fully in water
-122.75,31.5,353.579,Fully in water
-122.75,31.4167,361.011,Fully in water
-122.75,31.3333,367.22,Fully in water
-122.75,31.25,372.741,Fully in water
-122.75,31.1667,378.406,Fully in water
-122.75,31.0833,384.211,Fully in water
-122.75,31,390.147,Fully in water
-122.6667,37.8333,6.214,Fully in water
-122.6667,37.75,13.597,Fully in water
-122.6667,37.6667,14.898,Fully in water
-122.6667,37.5833,12.808,Fully in water
-122.6667,37.5,13.295,Fully in water
-122.6667,37.4167,16.89,Fully in water
-122.6667,37.3333,22.47,Fully in water
-122.6667,37.25,21.699,Fully in water
-122.6667,37.1667,23.212,Fully in water
-122.6667,37.0833,26.267,Fully in water
-122.6667,37,31.316,Fully in water
-122.6667,36.9167,36.634,Fully in water
-122.6667,36.8333,42.734,Fully in water
-122.6667,36.75,49.722,Fully in water
-122.6667,36.6667,55.885,Fully in water
-122.6667,36.5833,61.423,Fully in water
-122.6667,36.5,62.096,Fully in water
-122.6667,36.4167,64.107,Fully in water
-122.6667,36.3333,66.925,Fully in water
-122.6667,36.25,68.752,Fully in water
-122.6667,36.1667,70.245,Fully in water
-122.6667,36.0833,72.887,Fully in water
-122.6667,36,76.562,Fully in water
-122.6667,35.9167,81.098,Fully in water
-122.6667,35.8333,86.387,Fully in water
-122.6667,35.75,92.301,Fully in water
-122.6667,35.6667,98.728,Fully in water
-122.6667,35.5833,105.167,Fully in water
-122.6667,35.5,111.868,Fully in water
-122.6667,35.4167,118.895,Fully in water
-122.6667,35.3333,124.993,Fully in water
-122.6667,35.25,129.874,Fully in water
-122.6667,35.1667,135.153,Fully in water
-122.6667,35.0833,140.834,Fully in water
-122.6667,35,145.619,Fully in water
-122.6667,34.9167,150.569,Fully in water
-122.6667,34.8333,155.907,Fully in water
-122.6667,34.75,161.595,Fully in water
-122.6667,34.6667,167.601,Fully in water
-122.6667,34.5833,173.89,Fully in water
-122.6667,34.5,180.435,Fully in water
-122.6667,34.4167,185.831,Fully in water
-122.6667,34.3333,187.031,Fully in water
-122.6667,34.25,188.676,Fully in water
-122.6667,34.1667,190.756,Fully in water
-122.6667,34.0833,193.255,Fully in water
-122.6667,34,196.159,Fully in water
-122.6667,33.9167,199.449,Fully in water
-122.6667,33.8333,203.104,Fully in water
-122.6667,33.75,207.108,Fully in water
-122.6667,33.6667,208.833,Fully in water
-122.6667,33.5833,210.907,Fully in water
-122.6667,33.5,213.363,Fully in water
-122.6667,33.4167,216.185,Fully in water
-122.6667,33.3333,219.361,Fully in water
-122.6667,33.25,222.875,Fully in water
-122.6667,33.1667,226.712,Fully in water
-122.6667,33.0833,230.854,Fully in water
-122.6667,33,235.287,Fully in water
-122.6667,32.9167,239.994,Fully in water
-122.6667,32.8333,244.959,Fully in water
-122.6667,32.75,250.164,Fully in water
-122.6667,32.6667,255.596,Fully in water
-122.6667,32.5833,261.243,Fully in water
-122.6667,32.5,267.09,Fully in water
-122.6667,32.4167,273.124,Fully in water
-122.6667,32.3333,279.333,Fully in water
-122.6667,32.25,285.706,Fully in water
-122.6667,32.1667,292.233,Fully in water
-122.6667,32.0833,298.902,Fully in water
-122.6667,32,305.705,Fully in water
-122.6667,31.9167,312.633,Fully in water
-122.6667,31.8333,319.678,Fully in water
-122.6667,31.75,326.832,Fully in water
-122.6667,31.6667,334.088,Fully in water
-122.6667,31.5833,341.44,Fully in water
-122.6667,31.5,348.881,Fully in water
-122.6667,31.4167,355.382,Fully in water
-122.6667,31.3333,360.842,Fully in water
-122.6667,31.25,366.453,Fully in water
-122.6667,31.1667,372.209,Fully in water
-122.6667,31.0833,378.103,Fully in water
-122.6667,31,384.128,Fully in water
-122.5833,37.8333,2.334,Shore - partially on Land
-122.5833,37.75,6.282,Fully in water
-122.5833,37.6667,7.556,Fully in water
-122.5833,37.5833,5.502,Fully in water
-122.5833,37.5,6.193,Fully in water
-122.5833,37.4167,11.22,Fully in water
-122.5833,37.3333,15.547,Fully in water
-122.5833,37.25,14.306,Fully in water
-122.5833,37.1667,15.998,Fully in water
-122.5833,37.0833,19.82,Fully in water
-122.5833,37,25.341,Fully in water
-122.5833,36.9167,30.937,Fully in water
-122.5833,36.8333,37.958,Fully in water
-122.5833,36.75,44.089,Fully in water
-122.5833,36.6667,50.931,Fully in water
-122.5833,36.5833,53.965,Fully in water
-122.5833,36.5,54.721,Fully in water
-122.5833,36.4167,56.985,Fully in water
-122.5833,36.3333,59.745,Fully in water
-122.5833,36.25,61.302,Fully in water
-122.5833,36.1667,62.962,Fully in water
-122.5833,36.0833,65.889,Fully in water
-122.5833,36,69.911,Fully in water
-122.5833,35.9167,74.843,Fully in water
-122.5833,35.8333,80.537,Fully in water
-122.5833,35.75,86.845,Fully in water
-122.5833,35.6667,93.305,Fully in water
-122.5833,35.5833,99.941,Fully in water
-122.5833,35.5,106.949,Fully in water
-122.5833,35.4167,113.36,Fully in water
-122.5833,35.3333,118.514,Fully in water
-122.5833,35.25,123.596,Fully in water
-122.5833,35.1667,129.118,Fully in water
-122.5833,35.0833,134.413,Fully in water
-122.5833,35,139.141,Fully in water
-122.5833,34.9167,144.305,Fully in water
-122.5833,34.8333,149.858,Fully in water
-122.5833,34.75,155.762,Fully in water
-122.5833,34.6667,161.978,Fully in water
-122.5833,34.5833,168.472,Fully in water
-122.5833,34.5,174.85,Fully in water
-122.5833,34.4167,178.214,Fully in water
-122.5833,34.3333,179.457,Fully in water
-122.5833,34.25,181.164,Fully in water
-122.5833,34.1667,183.321,Fully in water
-122.5833,34.0833,185.913,Fully in water
-122.5833,34,188.923,Fully in water
-122.5833,33.9167,192.329,Fully in water
-122.5833,33.8333,196.11,Fully in water
-122.5833,33.75,199.532,Fully in water
-122.5833,33.6667,201.271,Fully in water
-122.5833,33.5833,203.416,Fully in water
-122.5833,33.5,205.953,Fully in water
-122.5833,33.4167,208.869,Fully in water
-122.5833,33.3333,212.147,Fully in water
-122.5833,33.25,215.772,Fully in water
-122.5833,33.1667,219.725,Fully in water
-122.5833,33.0833,223.991,Fully in water
-122.5833,33,228.55,Fully in water
-122.5833,32.9167,233.387,Fully in water
-122.5833,32.8333,238.481,Fully in water
-122.5833,32.75,243.818,Fully in water
-122.5833,32.6667,249.383,Fully in water
-122.5833,32.5833,255.161,Fully in water
-122.5833,32.5,261.139,Fully in water
-122.5833,32.4167,267.302,Fully in water
-122.5833,32.3333,273.638,Fully in water
-122.5833,32.25,280.135,Fully in water
-122.5833,32.1667,286.783,Fully in water
-122.5833,32.0833,293.571,Fully in water
-122.5833,32,300.49,Fully in water
-122.5833,31.9167,307.531,Fully in water
-122.5833,31.8333,314.685,Fully in water
-122.5833,31.75,321.946,Fully in water
-122.5833,31.6667,329.305,Fully in water
-122.5833,31.5833,336.757,Fully in water
-122.5833,31.5,343.575,Fully in water
-122.5833,31.4167,348.969,Fully in water
-122.5833,31.3333,354.522,Fully in water
-122.5833,31.25,360.227,Fully in water
-122.5833,31.1667,366.075,Fully in water
-122.5833,31.0833,372.06,Fully in water
-122.5833,31,378.177,Fully in water
-122.5,37.8333,1.057,Shore - partially on Land
-122.5,37.75,0.994,Shore - partially on Land
-122.5,37.6667,0.255,Shore - partially on Land
-122.5,37.5833,1.495,Shore - partially on Land
-122.5,37.5,0.095,Shore - partially on Land
-122.5,37.4167,5.309,Fully in water
-122.5,37.3333,8.513,Fully in water
-122.5,37.25,6.913,Fully in water
-122.5,37.1667,8.894,Fully in water
-122.5,37.0833,14.172,Fully in water
-122.5,37,19.23,Fully in water
-122.5,36.9167,26.118,Fully in water
-122.5,36.8333,32.356,Fully in water
-122.5,36.75,39.058,Fully in water
-122.5,36.6667,46.178,Fully in water
-122.5,36.5833,46.507,Fully in water
-122.5,36.5,47.373,Fully in water
-122.5,36.4167,49.963,Fully in water
-122.5,36.3333,52.647,Fully in water
-122.5,36.25,53.861,Fully in water
-122.5,36.1667,55.734,Fully in water
-122.5,36.0833,59.013,Fully in water
-122.5,36,63.448,Fully in water
-122.5,35.9167,68.837,Fully in water
-122.5,35.8333,74.983,Fully in water
-122.5,35.75,81.473,Fully in water
-122.5,35.6667,88.024,Fully in water
-122.5,35.5833,95.008,Fully in water
-122.5,35.5,101.808,Fully in water
-122.5,35.4167,107.293,Fully in water
-122.5,35.3333,112.129,Fully in water
-122.5,35.25,117.46,Fully in water
-122.5,35.1667,123.251,Fully in water
-122.5,35.0833,127.823,Fully in water
-122.5,35,132.779,Fully in water
-122.5,34.9167,138.171,Fully in water
-122.5,34.8333,143.955,Fully in water
-122.5,34.75,150.085,Fully in water
-122.5,34.6667,156.521,Fully in water
-122.5,34.5833,163.227,Fully in water
-122.5,34.5,168.182,Fully in water
-122.5,34.4167,170.601,Fully in water
-122.5,34.3333,171.891,Fully in water
-122.5,34.25,173.665,Fully in water
-122.5,34.1667,175.906,Fully in water
-122.5,34.0833,178.599,Fully in water
-122.5,34,181.722,Fully in water
-122.5,33.9167,185.253,Fully in water
-122.5,33.8333,189.168,Fully in water
-122.5,33.75,191.921,Fully in water
-122.5,33.6667,193.721,Fully in water
-122.5,33.5833,195.941,Fully in water
-122.5,33.5,198.567,Fully in water
-122.5,33.4167,201.582,Fully in water
-122.5,33.3333,204.97,Fully in water
-122.5,33.25,208.713,Fully in water
-122.5,33.1667,212.791,Fully in water
-122.5,33.0833,217.186,Fully in water
-122.5,33,221.879,Fully in water
-122.5,32.9167,226.851,Fully in water
-122.5,32.8333,232.081,Fully in water
-122.5,32.75,237.556,Fully in water
-122.5,32.6667,243.258,Fully in water
-122.5,32.5833,249.173,Fully in water
-122.5,32.5,255.285,Fully in water
-122.5,32.4167,261.58,Fully in water
-122.5,32.3333,268.047,Fully in water
-122.5,32.25,274.671,Fully in water
-122.5,32.1667,281.443,Fully in water
-122.5,32.0833,288.353,Fully in water
-122.5,32,295.389,Fully in water
-122.5,31.9167,302.544,Fully in water
-122.5,31.8333,309.809,Fully in water
-122.5,31.75,317.176,Fully in water
-122.5,31.6667,324.64,Fully in water
-122.5,31.5833,331.803,Fully in water
-122.5,31.5,337.127,Fully in water
-122.5,31.4167,342.617,Fully in water
-122.5,31.3333,348.265,Fully in water
-122.5,31.25,354.065,Fully in water
-122.5,31.1667,360.008,Fully in water
-122.5,31.0833,366.087,Fully in water
-122.5,31,372.296,Fully in water
-122.3333,38.0833,3.287,Shore - partially on Land
-122.4167,38.0833,4.264,Shore - partially on Land
-122.3333,37.8333,0.927,Shore - partially on Land
-122.4167,37.8333,2.359,Shore - partially on Land
-122.4167,37.5,3.803,Shore - partially on Land
-122.4167,37.4167,1.361,Shore - partially on Land
-122.4167,37.3333,1.158,Shore - partially on Land
-122.4167,37.25,0.265,Shore - partially on Land
-122.3333,37.0833,3,Shore - partially on Land
-122.4167,37.0833,7.871,Fully in water
-122.3333,37,9.583,Fully in water
-122.4167,37,14.317,Fully in water
-122.3333,36.9167,15.328,Fully in water
-122.4167,36.9167,20.781,Fully in water
-122.3333,36.5,32.833,Fully in water
-122.4167,36.5,40.068,Fully in water
-122.3333,36.4167,35.648,Fully in water
-122.4167,36.4167,42.854,Fully in water
-122.3333,36.1667,41.558,Fully in water
-122.4167,36.1667,48.586,Fully in water
-122.3333,35.9167,57.885,Fully in water
-122.4167,35.9167,63.153,Fully in water
-122.3333,35.8333,64.23,Fully in water
-122.4167,35.8333,69.682,Fully in water
-122.3333,35.5833,84.132,Fully in water
-122.4167,35.5833,90.367,Fully in water
-122.3333,35.3333,99.803,Fully in water
-122.4167,35.3333,105.879,Fully in water
-122.3333,35.25,105.53,Fully in water
-122.4167,35.25,111.498,Fully in water
-122.3333,34.8333,132.662,Fully in water
-122.4167,34.8333,138.216,Fully in water
-122.3333,34.75,139.278,Fully in water
-122.4167,34.75,144.584,Fully in water
-122.3333,34.6667,145.941,Fully in water
-122.4167,34.6667,151.249,Fully in water
-122.3333,34.25,158.712,Fully in water
-122.4167,34.25,166.18,Fully in water
-122.3333,34.1667,161.147,Fully in water
-122.4167,34.1667,168.514,Fully in water
-122.3333,34.0833,164.066,Fully in water
-122.4167,34.0833,171.315,Fully in water
-122.3333,33.6667,178.664,Fully in water
-122.4167,33.6667,186.185,Fully in water
-122.3333,33.5833,181.053,Fully in water
-122.4167,33.5833,188.486,Fully in water
-122.3333,33.5,183.877,Fully in water
-122.4167,33.5,191.207,Fully in water
-122.3333,33.1667,199.099,Fully in water
-122.4167,33.1667,205.913,Fully in water
-122.3333,33.0833,203.776,Fully in water
-122.4167,33.0833,210.445,Fully in water
-122.3333,33,208.757,Fully in water
-122.4167,33,215.279,Fully in water
-122.3333,32.5833,237.504,Fully in water
-122.4167,32.5833,243.285,Fully in water
-122.3333,32.5,243.898,Fully in water
-122.4167,32.5,249.535,Fully in water
-122.3333,32.4167,250.469,Fully in water
-122.4167,32.4167,255.967,Fully in water
-122.4167,32,290.407,Fully in water
-122.4167,31.9167,297.677,Fully in water
-122.4167,31.8333,305.053,Fully in water
-122.4167,31.75,312.529,Fully in water
-122.4167,31.6667,320.068,Fully in water
-122.4167,31.5833,325.316,Fully in water
-122.3333,31.5,324.414,Fully in water
-122.4167,31.5,330.738,Fully in water
-122.4167,31.4167,336.327,Fully in water
-122.4167,31.3333,342.074,Fully in water
-122.4167,31.25,347.971,Fully in water
-122.4167,31.1667,354.011,Fully in water
-122.4167,31.0833,360.186,Fully in water
-122.4167,31,366.49,Fully in water
-122.4167,37.1667,2.403,Shore - partially on Land
-122.25,38.0833,2.485,Shore - partially on Land
-122.25,37.8333,4.223,Shore - partially on Land
-122.25,37.75,0.045,Shore - partially on Land
-122.25,37.6667,4.757,Shore - partially on Land
-122.25,37.5833,1.456,Shore - partially on Land
-122.25,37.0833,1.562,Shore - partially on Land
-122.25,37,3.47,Shore - partially on Land
-122.25,36.9167,10.694,Fully in water
-122.25,36.8333,17.933,Fully in water
-122.25,36.75,26.088,Fully in water
-122.25,36.6667,25.941,Fully in water
-122.25,36.5833,24.134,Fully in water
-122.25,36.5,25.729,Fully in water
-122.25,36.4167,28.437,Fully in water
-122.25,36.3333,30.848,Fully in water
-122.25,36.25,31.664,Fully in water
-122.25,36.1667,34.725,Fully in water
-122.25,36.0833,39.684,Fully in water
-122.25,36,45.986,Fully in water
-122.25,35.9167,52.364,Fully in water
-122.25,35.8333,59.216,Fully in water
-122.25,35.75,66.548,Fully in water
-122.25,35.6667,72.67,Fully in water
-122.25,35.5833,78.119,Fully in water
-122.25,35.5,83.039,Fully in water
-122.25,35.4167,88.187,Fully in water
-122.25,35.3333,93.942,Fully in water
-122.25,35.25,98.9,Fully in water
-122.25,35.1667,103.568,Fully in water
-122.25,35.0833,108.818,Fully in water
-122.25,35,114.572,Fully in water
-122.25,34.9167,120.759,Fully in water
-122.25,34.8333,127.318,Fully in water
